# time correlation fidelity
1.531062124248497014e+01 1.167742150420082448e-01 5.672413921354879496e-13
1.535070140280561013e+01 1.107386351081575404e-01 1.099228750761695653e-12
1.539078156312625190e+01 1.046535177166661307e-01 1.815137022973117075e-12
1.543086172344689366e+01 9.851972361333592720e-02 2.714988110299616011e-12
1.547094188376753365e+01 9.233812770408061921e-02 3.794632891463313937e-12
1.551102204408817542e+01 8.610961975800737744e-02 5.045440905525948246e-12
1.555110220440881719e+01 7.983504911991613773e-02 6.457427593416802426e-12
1.559118236472945895e+01 7.351520606420845760e-02 8.022457442290053347e-12
1.563126252505009894e+01 6.715095180459666746e-02 9.727175407343474742e-12
1.567134268537074071e+01 6.074315748677885929e-02 1.155599892275368585e-11
1.571142284569138248e+01 5.429270404024301444e-02 1.349139098164826151e-11
1.575150300601202424e+01 4.780048292065242760e-02 1.551409015345501454e-11
1.579158316633266423e+01 4.126736424901929906e-02 1.760057623028817046e-11
1.583166332665330600e+01 3.469421777372281440e-02 1.972398475725005919e-11
1.587174348697394777e+01 2.808194581740043952e-02 2.185708996887505119e-11
1.591182364729458776e+01 2.143146320432367385e-02 2.397106025400764684e-11
1.595190380761522952e+01 1.474369814864055772e-02 2.603574844409001537e-11
1.599198396793587129e+01 8.019589976858882557e-03 2.802022920496535559e-11
1.603206412825651128e+01 1.259982258052154934e-03 2.990112069283539342e-11
1.607214428857715305e+01 -5.534267515730720982e-03 3.165612856074071398e-11
1.611222444889779482e+01 -1.236225625852047268e-02 3.326183330413446694e-11
1.615230460921843658e+01 -1.922307310318011053e-02 3.469666853901720453e-11
1.619238476953907835e+01 -2.611579845886047996e-02 3.594123100022326818e-11
1.623246492985972012e+01 -3.303950744811069706e-02 3.697828323404291746e-11
1.627254509018035833e+01 -3.999331456794365247e-02 3.778989394495773771e-11
1.631262525050100010e+01 -4.697630730118079051e-02 3.836163899679316287e-11
1.635270541082164186e+01 -5.398755194947363334e-02 3.868253882410759835e-11
1.639278557114228363e+01 -6.102610323998462066e-02 3.874459680337082975e-11
1.643286573146292540e+01 -6.809100344564773810e-02 3.854297965750174259e-11
1.647294589178356716e+01 -7.518130501099562490e-02 3.807698624613432283e-11
1.651302605210420893e+01 -8.229617611163503321e-02 3.735385803122705988e-11
1.655310621242485070e+01 -8.943471649403429702e-02 3.638236104067438423e-11
1.659318637274548891e+01 -9.659600540622598208e-02 3.517442335424926780e-11
1.663326653306613068e+01 -1.037791154265709226e-01 3.374553742004568386e-11
1.667334669338677244e+01 -1.109831115157087628e-01 3.211458930842600017e-11
1.671342685370741421e+01 -1.182070675623541067e-01 3.030287007402259376e-11
1.675350701402805598e+01 -1.254500949429713241e-01 2.833256544332820686e-11
1.679358717434869774e+01 -1.327112636962875791e-01 2.622999866476782061e-11
1.683366733466933951e+01 -1.399896316186039769e-01 2.402401713560057442e-11
1.687374749498997772e+01 -1.472842459396709880e-01 2.174558372916685615e-11
1.691382765531061949e+01 -1.545941424843398082e-01 1.942745910510335015e-11
1.695390781563126126e+01 -1.619184122764923406e-01 1.710402743806878351e-11
1.699398797595190302e+01 -1.692562248719680085e-01 1.481091859479127161e-11
1.703406813627254479e+01 -1.766066697208986125e-01 1.258416876565552498e-11
1.707414829659318656e+01 -1.839688304468374835e-01 1.045999883020866785e-11
1.711422845691382832e+01 -1.913417850934935049e-01 8.474358148439883640e-12
1.715430861723446654e+01 -1.987246052388107476e-01 6.662448660988055795e-12
1.719438877755510831e+01 -2.061163965337353965e-01 5.057701987217935534e-12
1.723446893787575007e+01 -2.135162726256004673e-01 3.692100070689458059e-12
1.727454909819639184e+01 -2.209233127179389411e-01 2.596319781349636553e-12
1.731462925851703361e+01 -2.283365874998450062e-01 1.798868225336433675e-12
1.735470941883767537e+01 -2.357551581492875470e-01 1.325703153367649473e-12
1.739478957915831714e+01 -2.431780788644497537e-01 1.199862451540625607e-12
1.743486973947895891e+01 -2.506045182426485662e-01 1.441260900441858007e-12
1.747494989979959712e+01 -2.580336348291014104e-01 2.066668688963393340e-12
1.751503006012023889e+01 -2.654645402197060022e-01 3.089316344855284669e-12
1.755511022044088065e+01 -2.728963425201777482e-01 4.518627660497011193e-12
1.759519038076152242e+01 -2.803281452895854953e-01 6.360000524396047345e-12
1.763527054108216419e+01 -2.877590515738681631e-01 8.614702394029475173e-12
1.767535070140280595e+01 -2.951882166104793925e-01 1.128096742359256902e-11
1.771543086172344772e+01 -3.026147698145015275e-01 1.435293430897491123e-11
1.775551102204408593e+01 -3.100378215094390377e-01 1.782051200113170375e-11
1.779559118236472770e+01 -3.174564744970989616e-01 2.166956255637867310e-11
1.783567134268536947e+01 -3.248698231448873264e-01 2.588191317770951304e-11
1.787575150300601123e+01 -3.322769775488631505e-01 3.043574913869481004e-11
1.791583166332665300e+01 -3.396771774017804946e-01 3.530762264284742223e-11
1.795591182364729477e+01 -3.470695931890492858e-01 4.047010662354552202e-11
1.799599198396793653e+01 -3.544533776554095184e-01 4.589248790124318225e-11
1.803607214428857475e+01 -3.618276809479218925e-01 5.154117278274273342e-11
1.807615230460921651e+01 -3.691916496220980504e-01 5.737989777590786608e-11
1.811623246492985828e+01 -3.765444447490667312e-01 6.337072184319549420e-11
1.815631262525050005e+01 -3.838852735966336027e-01 6.947597312484522983e-11
1.819639278557114181e+01 -3.912133027017294928e-01 7.565532267212926556e-11
1.823647294589178358e+01 -3.985276900251740750e-01 8.186719415858095985e-11
1.827655310621242535e+01 -4.058275869715975426e-01 8.806918018905783299e-11
1.831663326653306711e+01 -4.131121375875996260e-01 9.421834650223001178e-11
1.835671342685370533e+01 -4.203805464001935110e-01 1.002726193283673607e-10
1.839679358717434710e+01 -4.276321028480149500e-01 1.061917263660009755e-10
1.843687374749498886e+01 -4.348660176834809876e-01 1.119350065526445009e-10
1.847695390781563063e+01 -4.420814995016980609e-01 1.174628378791048110e-10
1.851703406813627240e+01 -4.492777550797308894e-01 1.227369527692518157e-10
1.855711422845691416e+01 -4.564539885032486977e-01 1.277207199872599208e-10
1.859719438877755593e+01 -4.636094429949937368e-01 1.323811441717268058e-10
1.863727454909819414e+01 -4.707433742464724458e-01 1.366884080703796612e-10
1.867735470941883591e+01 -4.778550060188450632e-01 1.406143317595256577e-10
1.871743486973947768e+01 -4.849435573665223376e-01 1.441336277313665543e-10
1.875751503006011944e+01 -4.920082417185879797e-01 1.472240769668483632e-10
1.879759519038076121e+01 -4.990482693444132090e-01 1.498666712024031013e-10
1.883767535070140298e+01 -5.060629657873737530e-01 1.520454693778353946e-10
1.887775551102204474e+01 -5.130516502738448059e-01 1.537479668405644346e-10
1.891783567134268296e+01 -5.200135988991380076e-01 1.549652467650852670e-10
1.895791583166332472e+01 -5.269480876055828711e-01 1.556919252458760255e-10
1.899799599198396649e+01 -5.338543911870075043e-01 1.559261674616074321e-10
1.903807615230460826e+01 -5.407317872265469116e-01 1.556697807133236404e-10
1.907815631262525002e+01 -5.475796077303647369e-01 1.549293772843044813e-10
1.911823647294589179e+01 -5.543971626057111468e-01 1.537147114117649937e-10
1.915831663326653356e+01 -5.611837462085201844e-01 1.520386950759508469e-10
1.919839679358717532e+01 -5.679386489405608973e-01 1.499175309195210268e-10
1.923847695390781354e+01 -5.746611564767226676e-01 1.473705460965220215e-10
1.927855711422845530e+01 -5.813505722224397987e-01 1.444195006205571506e-10
1.931863727454909707e+01 -5.880063238233190770e-01 1.410860708086849773e-10
1.935871743486973884e+01 -5.946277766569170176e-01 1.373956934351503556e-10
1.939879759519038060e+01 -6.012142819689360040e-01 1.333762727662115100e-10
1.943887775551102237e+01 -6.077651913039520126e-01 1.290576155237507737e-10
1.947895791583166414e+01 -6.142798556305851809e-01 1.244711884480796263e-10
1.951903807615230235e+01 -6.207576420864997502e-01 1.196498872718263492e-10
1.955911823647294412e+01 -6.271979634700106665e-01 1.146278187693014957e-10
1.959919839679358589e+01 -6.336001971656740617e-01 1.094399131578379326e-10
1.963927855711422765e+01 -6.399637152620034630e-01 1.041216772078110765e-10
1.967935871743486942e+01 -6.462878866066912309e-01 9.870890402566679551e-11
1.971943887775551119e+01 -6.525720761965418948e-01 9.323737361052360040e-11
1.975951903807615295e+01 -6.588157055827957853e-01 8.774101095700770865e-11
1.979959919839679117e+01 -6.650182749438791063e-01 8.225124862366544722e-11
1.983967935871743293e+01 -6.711792156847979918e-01 7.680057256204812315e-11
1.987975951903807470e+01 -6.772979594553364402e-01 7.142043566229176988e-11
1.991983967935871647e+01 -6.833739385643775588e-01 6.614101454439915655e-11
1.995991983967935823e+01 -6.894065852663603389e-01 6.099100763587385469e-11
2.000000000000000000e+01 -6.953953684855050943e-01 5.599715060495722585e-11
